153.0,16.0,153.0,57.0,105.0,9.0,21.0,136.0,33.0,178.0,49.0,32.0,233.0,312.0,41.0,261.0,487.0,41.0,90.0,96.0,314.0,9.0,226.0,17.0,86.0,19.0,9.0,44.0,213.0
205.0,35.0,314.0,59.0,453.0,22.0,44.0,281.0,54.0,168.0,102.0,54.0,541.0,516.0,54.0,452.0,896.0,53.0,114.0,102.0,453.0,12.0,309.0,37.0,111.0,11.0,4.0,47.0,331.0
255.0,99.0,509.0,111.0,552.0,46.0,50.0,444.0,100.0,167.0,90.0,56.0,509.0,453.0,92.0,292.0,470.0,59.0,99.0,59.0,299.0,12.0,234.0,64.0,125.0,18.0,5.0,92.0,573.0
606.0,161.0,1119.0,376.0,1276.0,281.0,99.0,777.0,293.0,252.0,222.0,138.0,653.0,828.0,235.0,617.0,837.0,122.0,211.0,72.0,1046.0,23.0,402.0,183.0,262.0,17.0,16.0,321.0,1159.0
1001.0,354.0,1659.0,465.0,1181.0,1059.0,119.0,871.0,277.0,266.0,278.0,301.0,637.0,1127.0,281.0,1521.0,1738.0,171.0,280.0,189.0,1115.0,23.0,584.0,204.0,376.0,12.0,63.0,548.0,1771.0
785.0,415.0,2016.0,513.0,1227.0,1494.0,85.0,773.0,208.0,221.0,198.0,320.0,478.0,1275.0,345.0,1634.0,2242.0,102.0,38.0,233.0,1063.0,18.0,637.0,181.0,357.0,26.0,56.0,643.0,724.0
371.0,220.0,1192.0,405.0,498.0,426.0,55.0,414.0,171.0,145.0,177.0,226.0,213.0,920.0,328.0,1236.0,2087.0,87.0,8.0,205.0,1089.0,25.0,657.0,130.0,219.0,56.0,53.0,429.0,113.0
127.0,41.0,381.0,159.0,155.0,62.0,46.0,263.0,148.0,71.0,226.0,140.0,82.0,454.0,219.0,774.0,2033.0,115.0,2.0,159.0,749.0,33.0,629.0,93.0,91.0,17.0,34.0,161.0,20.0
73.0,11.0,153.0,38.0,39.0,11.0,42.0,271.0,117.0,75.0,134.0,79.0,51.0,267.0,126.0,349.0,1250.0,52.0,5.0,99.0,337.0,23.0,525.0,22.0,26.0,2.0,15.0,34.0,9.0
90.0,4.0,81.0,15.0,14.0,8.0,18.0,116.0,100.0,33.0,87.0,51.0,17.0,201.0,98.0,130.0,659.0,34.0,5.0,41.0,215.0,36.0,431.0,11.0,29.0,1.0,13.0,9.0,4.0
81.0,3.0,70.0,21.0,2.0,7.0,14.0,112.0,39.0,34.0,38.0,88.0,18.0,222.0,102.0,133.0,527.0,44.0,2.0,75.0,470.0,29.0,560.0,13.0,19.0,7.0,7.0,17.0,5.0
77.0,7.0,199.0,26.0,5.0,5.0,12.0,106.0,26.0,25.0,32.0,67.0,23.0,372.0,142.0,177.0,568.0,27.0,3.0,146.0,548.0,67.0,747.0,28.0,17.0,8.0,11.0,38.0,14.0
79.0,8.0,260.0,62.0,8.0,4.0,14.0,133.0,37.0,43.0,60.0,67.0,19.0,667.0,272.0,268.0,577.0,20.0,2.0,199.0,790.0,77.0,726.0,37.0,25.0,12.0,22.0,173.0,5.0
210.0,45.0,429.0,184.0,22.0,5.0,30.0,268.0,131.0,142.0,91.0,133.0,44.0,1473.0,547.0,426.0,963.0,41.0,2.0,364.0,1666.0,107.0,1001.0,160.0,45.0,6.0,26.0,335.0,13.0
260.0,146.0,652.0,211.0,41.0,5.0,44.0,613.0,181.0,195.0,109.0,102.0,121.0,1758.0,482.0,361.0,861.0,32.0,2.0,319.0,1457.0,96.0,775.0,176.0,30.0,3.0,11.0,195.0,18.0
378.0,215.0,937.0,344.0,86.0,33.0,114.0,1056.0,355.0,277.0,153.0,143.0,242.0,1463.0,409.0,398.0,835.0,49.0,3.0,369.0,1898.0,55.0,837.0,141.0,121.0,3.0,89.0,164.0,27.0
461.0,360.0,1347.0,589.0,151.0,104.0,192.0,1291.0,734.0,378.0,229.0,264.0,346.0,1379.0,520.0,663.0,1851.0,65.0,1.0,671.0,2734.0,95.0,1024.0,235.0,147.0,6.0,134.0,228.0,115.0
515.0,362.0,1040.0,920.0,137.0,115.0,156.0,1001.0,850.0,452.0,308.0,320.0,399.0,1186.0,384.0,846.0,2965.0,79.0,3.0,864.0,2792.0,140.0,890.0,359.0,119.0,3.0,262.0,465.0,118.0
222.0,196.0,334.0,760.0,73.0,78.0,142.0,479.0,600.0,269.0,276.0,223.0,236.0,761.0,222.0,614.0,2374.0,77.0,2.0,717.0,2157.0,89.0,646.0,312.0,111.0,5.0,206.0,317.0,55.0
82.0,93.0,85.0,356.0,15.0,6.0,159.0,261.0,561.0,183.0,425.0,191.0,156.0,486.0,204.0,514.0,3252.0,75.0,4.0,486.0,1452.0,91.0,398.0,239.0,49.0,9.0,114.0,116.0,17.0
