28,3,946,231,34,4,19,36,84,184,293,339,132,570,168,364,923,147,14,61,52,82,143,83,185,26,24,60,6
51,3,962,243,46,5,43,38,75,226,306,385,169,695,216,407,1356,117,20,69,65,82,152,86,182,17,34,68,11
52,1,1346,374,64,9,83,58,105,249,407,510,208,935,216,560,2256,271,67,85,100,125,93,155,266,12,34,106,7
17,2,1790,489,84,5,134,81,211,354,320,566,290,1104,221,719,1014,417,93,176,172,247,346,210,372,25,43,112,11
39,6,2212,619,113,9,266,302,379,602,355,523,378,1297,280,1088,652,404,90,493,415,679,383,379,523,69,130,106,12
369,347,2871,923,225,32,1198,1264,1589,1831,779,874,736,1924,646,1342,2921,1060,91,365,516,549,429,614,792,189,396,241,141
2567,408,3425,1624,445,113,1287,1088,3550,1603,1518,1119,1323,1952,781,1416,7419,733,73,205,250,403,372,1104,1091,61,398,317,289
1093,252,2419,869,211,59,503,511,1521,1072,1109,893,692,1517,513,1471,7255,731,78,158,146,189,172,489,686,16,171,153,129
424,233,2388,730,279,54,470,470,670,846,964,876,591,1531,438,1362,9138,1501,87,336,122,130,229,373,741,32,340,428,96
130,14,1667,533,67,120,189,194,373,678,455,602,286,1160,211,787,3028,501,55,115,68,81,83,255,421,16,125,130,28
74,8,1369,417,54,25,76,67,224,482,517,460,289,1042,201,672,5273,458,214,148,41,88,66,260,352,12,32,71,9
40,0,1122,256,41,4,63,54,228,393,769,728,138,865,261,1213,11481,623,81,307,104,169,38,223,287,18,15,50,2
56,9,977,218,25,4,598,146,774,569,992,946,150,732,598,1159,3823,354,38,238,277,356,151,216,207,8,12,37,4
101,16,1018,242,47,2,888,380,1183,1095,533,561,170,865,664,563,1298,110,43,83,251,203,94,238,194,6,8,43,3
88,12,1641,365,64,2,244,338,399,717,379,450,268,1099,384,473,631,83,30,82,322,143,125,281,230,10,18,82,0
154,51,1889,510,96,10,38,127,185,479,354,480,336,1308,278,467,402,68,28,102,166,122,75,321,396,14,53,109,12
866,215,3166,712,145,128,57,128,174,642,376,432,662,1541,304,530,436,157,106,103,165,129,122,379,575,76,347,253,128
4783,1095,3973,1633,277,275,459,495,419,1076,537,489,1248,2027,432,504,604,119,30,207,259,261,209,1205,1164,438,590,703,363
1502,306,2726,969,247,88,1221,1293,1178,1314,1084,750,918,1767,679,703,2017,270,115,432,354,372,418,713,785,61,157,187,163
424,195,1979,626,208,34,725,547,720,986,537,554,559,1455,335,600,1556,74,52,113,146,301,84,418,451,15,67,107,54
472,314,2588,696,246,97,356,360,552,1308,651,755,613,1700,605,772,4590,378,51,157,196,348,220,492,671,31,119,164,94
151,37,1839,554,129,43,106,128,426,729,644,706,363,1466,474,642,3525,264,48,146,135,174,168,282,477,17,55,161,14
37,2,1404,382,82,27,53,97,252,665,568,656,208,1240,824,908,5480,354,142,129,81,163,125,204,330,15,30,88,10
35,4,1181,256,64,29,193,109,532,582,1167,1218,147,1043,1547,1457,21133,2272,101,412,122,273,124,168,273,16,17,71,3
64,5,967,177,50,11,1152,351,2252,1644,1027,909,171,978,2411,972,4617,291,29,299,410,306,118,127,203,28,9,46,2
123,29,1097,219,59,4,985,624,1089,1246,474,531,231,1309,896,525,1008,79,20,83,330,301,89,163,140,15,15,63,12
81,28,1523,338,72,8,201,219,256,619,443,582,311,1401,384,494,548,108,14,91,270,304,118,175,238,22,20,86,11
78,33,2078,478,99,14,45,107,110,528,497,562,351,1390,328,510,492,56,51,118,169,238,207,253,413,23,50,92,17
130,8,2357,650,119,27,75,146,137,677,517,565,467,1748,336,591,552,140,27,137,132,231,109,250,533,15,72,80,63
342,40,2798,887,123,49,919,121,466,958,627,589,580,2025,382,531,701,178,53,240,198,318,178,347,542,18,190,233,202
3482,216,3133,1099,293,152,877,580,1988,1449,749,768,1086,2405,557,1087,1933,244,102,269,289,392,278,1088,948,150,439,388,198
5076,536,3461,1159,330,118,573,540,1652,1364,806,714,1307,2241,670,1461,5954,271,156,202,387,395,221,1023,1241,97,327,207,191
4214,814,3912,1616,349,533,576,1025,1516,2623,2953,1361,1378,2730,2126,3998,35750,1780,335,892,862,735,557,1333,2292,207,954,660,352
850,96,2174,510,155,61,369,685,1044,1482,1205,1169,403,1857,1580,2746,22077,552,111,329,388,388,304,247,532,44,170,223,31
83,6,1550,345,112,21,131,233,416,892,709,694,225,1623,629,1091,5400,331,30,190,247,145,244,129,301,23,26,61,20
52,17,1261,269,68,11,58,121,236,634,469,570,167,1360,618,683,1709,245,17,75,99,90,131,57,229,10,13,44,6
41,1,1047,178,67,12,37,78,208,501,452,480,173,1245,483,446,947,127,25,43,99,85,67,64,203,7,9,36,1
44,3,1199,190,60,13,75,70,206,729,398,484,186,1294,619,506,982,116,19,59,154,75,79,56,174,9,14,63,0
86,2,1525,289,78,19,91,52,194,573,400,595,270,1475,719,747,2775,235,63,127,282,148,111,76,258,5,17,51,0
223,40,2299,397,100,15,307,192,747,767,521,709,377,1553,751,799,1904,149,121,460,608,291,170,186,422,15,28,66,4
874,187,2891,564,153,23,688,587,2668,1476,800,938,596,1937,1556,1087,1744,210,37,345,393,405,211,550,725,39,89,83,14
5254,469,4362,868,261,74,989,1055,3519,1961,870,980,1019,2428,1302,1223,3034,4335,31,161,183,270,283,1166,1154,161,359,253,61
