0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,10.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,375.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
9.0,1.0,0.0,14.0,0.0,5.0,4.0,1.0,1.0,2.0,1.0,26.0,0.0,0.0,1.0,2.0,1.0,5.0,10.0,4.0,461.0,4.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0
20.0,2.0,0.0,26.0,3.0,15.0,5.0,1.0,15.0,9.0,1.0,53.0,13.0,2.0,9.0,7.0,2.0,9.0,43.0,5.0,549.0,9.0,1.0,5.0,0.0,3.0,3.0,27.0,3.0,0.0,4.0
33.0,5.0,2.0,36.0,4.0,28.0,8.0,3.0,39.0,21.0,6.0,78.0,23.0,3.0,18.0,18.0,8.0,32.0,62.0,8.0,729.0,43.0,4.0,10.0,0.0,4.0,12.0,57.0,5.0,0.0,9.0
40.0,11.0,7.0,51.0,4.0,44.0,10.0,4.0,60.0,39.0,9.0,98.0,33.0,4.0,31.0,36.0,13.0,83.0,104.0,22.0,1052.0,69.0,7.0,18.0,0.0,5.0,19.0,75.0,22.0,1.0,15.0
53.0,19.0,11.0,68.0,6.0,69.0,14.0,7.0,70.0,63.0,13.0,146.0,46.0,5.0,47.0,48.0,18.0,128.0,128.0,31.0,1423.0,100.0,14.0,56.0,0.0,7.0,22.0,110.0,22.0,4.0,21.0
60.0,26.0,13.0,80.0,8.0,90.0,23.0,11.0,106.0,87.0,20.0,188.0,51.0,10.0,70.0,72.0,33.0,168.0,173.0,31.0,2714.0,143.0,19.0,59.0,0.0,9.0,27.0,132.0,35.0,6.0,30.0
80.0,51.0,16.0,91.0,9.0,108.0,24.0,12.0,152.0,121.0,27.0,241.0,58.0,13.0,99.0,109.0,48.0,206.0,296.0,43.0,3554.0,221.0,24.0,83.0,0.0,9.0,36.0,147.0,46.0,6.0,37.0
