0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
81.0
108.0
132.0
169.0
213.0
258.0
305.0
361.0
425.0
490.0
563.0
635.0
721.0
811.0
908.0
